unit_ID,cycles,time_to_deterioration,setting_1-mean,setting_2-mean,setting_3-mean,T2-mean,T24-mean,T30-mean,T50-mean,P2-mean,P15-mean,P30-mean,Nf-mean,Nc-mean,epr-mean,Ps30-mean,phi-mean,NRf-mean,NRc-mean,BPR-mean,farB-mean,htBleed-mean,Nf_dmd-mean,PCNfR_dmd-mean,W31-mean,W32-mean,setting_1-sd,setting_2-sd,setting_3-sd,T2-sd,T24-sd,T30-sd,T50-sd,P2-sd,P15-sd,P30-sd,Nf-sd,Nc-sd,epr-sd,Ps30-sd,phi-sd,NRf-sd,NRc-sd,BPR-sd,farB-sd,htBleed-sd,Nf_dmd-sd,PCNfR_dmd-sd,W31-sd,W32-sd
72,173,23,32.442776,0.712296,95.2,459.16600000000005,563.832,1385.8556,1167.0256,6.094399999999999,8.778,210.618,2205.2948,8394.7004,1.0464,42.5356,198.2924,2344.7208,8054.0668,9.489076,0.022,339.64,2205.44,98.1916,15.6892,9.419144,13.383046182897472,0.2525217688305967,13.2664991614216,23.315671410734303,30.92878015161068,85.56725552063318,95.85089697371988,3.24317113331998,4.772307268676931,124.1398662799344,122.86307955470862,269.1316185357391,0.0959982638731903,2.6438546354391974,117.04344977685282,119.33864500236292,72.07649788708291,0.6271279543017251,0.0040824829046386,22.531237575123715,122.90310546659649,4.998153559065584,8.467973449021517,5.073212322588782
72,181,15,31.042427999999997,0.6796440000000001,93.6,461.2744,565.0644,1387.7191999999998,1173.444,6.3588,9.1192,217.764,2196.846,8398.3352,1.0532,42.53,205.0664,2330.3408,8048.728000000002,9.53236,0.022,340.32,2196.96,97.5888,16.1924,9.726656,14.134977033217988,0.2659252324119194,14.966629547095764,23.849359020037973,32.45492734547406,92.9605323026928,105.68095496193564,3.356785813840376,4.948593167086312,129.46112646917092,137.9961517579385,290.8536710575727,0.107266024443903,2.960304038439296,122.10604577852264,134.6422916446884,81.39054347199477,0.7103943640682969,0.0040824829046386,24.56067317209906,138.0460309703494,5.638677681868327,8.825413720236199,5.278771221764904
73,106,133,28.12338,0.62828,93.6,464.6684,568.9324,1393.0436000000002,1174.7628000000002,7.0224,10.1,244.0972,2205.1144,8434.124399999999,1.0719999999999998,42.3324,229.8356,2330.4368,8057.1952,9.406336,0.0224,340.72,2205.12,97.5888,18.160400000000003,10.870080000000003,15.045506922029356,0.306065721428149,14.966629547095764,25.73466836131109,35.35744797540304,101.89162510072484,116.05214088647108,3.619215246431192,5.389107068893695,143.4178687588591,143.08149135137407,319.2040264480801,0.1240967364599085,3.177075804362664,135.32756294389304,134.62365185706904,85.16463492945103,0.7525010038088543,0.0043588989435406,26.459906777361606,143.1893618022419,5.638677681868326,9.751852593225555,5.850738717888537
73,107,132,26.843288,0.6046159999999999,93.6,466.4304,571.112,1398.9688,1182.0448,7.2868,10.4908,254.3136,2209.4,8452.6876,1.0816,42.46360000000001,239.46400000000003,2330.4504,8058.907999999999,9.378576,0.0228,342.24,2209.4,97.5888,18.88,11.303932,15.1763957129792,0.3117036609238546,14.966629547095764,25.839694993039927,35.807467331084254,103.67502207700107,118.22029059909018,3.623808677804794,5.41244316367387,144.72380810472524,144.88574078677766,325.3387877182799,0.1290891165048394,3.230483555135361,136.52771019100848,134.6297084747642,86.15023428097378,0.7670230870493188,0.0045825756949558,26.96491547672024,144.99137905406653,5.638677681868326,9.833358615786707,5.899924604018258
73,127,112,23.642976000000004,0.5437879999999999,96.8,474.2608,583.6204,1433.9536,1219.0068,8.202,11.9496,295.704,2255.3268,8570.1288,1.1148,43.566400000000016,278.47080000000005,2359.2788,8081.0688,9.16986,0.0236,351.84,2255.32,98.7944,21.6036,12.95226,16.666546554132523,0.3459403312229822,11.075498483890772,29.2746238119866,39.12206948343436,105.61590003719448,123.57532317443749,4.101077094292831,6.12560981998255,162.3190344660786,123.80717792599911,335.66452150075884,0.132322837535073,2.9808847679841635,153.03576433631454,99.62046256166454,68.83071306473585,0.6433294386756033,0.0048989794855663,27.618954843850748,123.85701433507911,4.172694053805845,11.05912439270548,6.628058706992066
73,136,103,22.562644,0.52498,95.2,476.1472,584.628,1434.2052,1220.8364,8.4916,12.326,303.54720000000003,2246.2344,8569.71,1.1128000000000002,43.4524,285.7332,2344.8984,8073.957200000001,9.224132,0.0236,351.8,2246.2,98.1916,22.1748,13.282492,16.676515883073417,0.3530184331825559,13.2664991614216,29.94005337336591,41.23150029609239,115.02368173264726,130.550233974002,4.184688040941642,6.283076475740208,168.02981891914305,143.32256065369936,361.7114077663758,0.1377957425563891,3.3316128226431108,158.45715250817807,119.32127264518542,79.64172270864061,0.7415809068694617,0.0048989794855663,29.83426441750045,143.40850741849314,4.998153559065585,11.36694664366821,6.81660417686842
73,139,100,22.84292,0.5237919999999999,96.8,476.6304,586.654,1441.6672,1229.0736,8.53,12.4388,308.446,2260.8664000000003,8593.339600000001,1.118,43.7488,290.392,2359.2844,8083.135200000001,9.155296,0.0236,353.52,2260.84,98.7944,22.4268,13.4425,17.55444428309633,0.3696865935266429,11.075498483890769,31.579677336329222,42.13711823717106,114.4766090925711,131.24164982580797,4.437518075080559,6.633610957339399,175.8127208139388,128.1556274574004,357.5146435634957,0.1363818169698585,3.1056082603359143,165.77901106091005,99.61010181703462,67.7854197154521,0.6649269386431363,0.0048989794855663,29.662153214716785,128.21033499683242,4.172694053805845,11.915194682980776,7.146806570478407
73,161,78,24.643728,0.5940280000000001,96.8,473.7324,583.0572,1430.8524000000004,1215.3672,7.935200000000001,11.542,283.8228,2254.2988,8564.4556,1.0992,43.4436,267.1352,2359.3464000000004,8080.940799999999,9.239112,0.0228,351.08,2254.24,98.7944,20.802000000000003,12.461848,15.0467605666336,0.3029411157304337,11.07549848389077,26.50508870638491,35.72940263517803,97.69170155306608,110.19832490862404,3.628793555255887,5.409512454926046,142.93231176329584,119.98266348102132,305.1042105314181,0.1191959171560279,2.7268768460151147,134.7883036196638,99.62122991109877,66.43786250575305,0.608059942439888,0.0045825756949558,25.50803794885056,120.07680875173192,4.172694053805845,9.73775042467886,5.857129650272394
73,174,65,28.764172,0.690496,96.8,465.1172000000001,572.246,1404.7059999999997,1183.3416,6.910399999999999,10.0192,243.7092,2233.7132,8480.6312,1.0644,42.79599999999999,229.2356,2359.4008,8075.044,9.341172,0.0216,344.24,2233.6,98.7944,18.1236,10.844396,12.573805537787674,0.2397582645082333,11.075498483890769,22.86902190008717,30.43322033567924,83.31301899063153,91.16592294090302,2.927327393146633,4.33153063785386,113.3967419770074,110.5035681822085,260.42903746062314,0.0977701385904715,2.3965443872375918,106.8925589895449,99.62256470967472,62.34549796630607,0.5423864032526382,0.0037416573867739,21.65694653762005,110.61268763874544,4.172694053805845,7.759901137686397,4.665331025186387
73,182,57,29.764136,0.7079439999999999,90.4,462.3744,563.306,1372.3508000000002,1151.764,6.603599999999999,9.3584,218.9776,2172.8124,8378.9472,1.03,41.6216,205.94,2301.8644,8041.192000000001,9.654724,0.0208,336.08,2172.6,96.3832,16.5512,9.89438,11.192857953582129,0.2026795070219647,17.435595774162692,20.73562013380196,29.967240724942737,89.72556417209087,91.6321180500229,2.656207948686749,3.9056451451712815,103.15863105269798,155.76593335514676,284.0070999482233,0.0873212459828649,3.03858750079704,97.30881696091744,156.7967207905403,90.2559656846387,0.765411010111561,0.0027688746209726,23.266427887982,155.96099939835383,6.568860707915792,7.023885036075121,4.216713037129749
73,184,55,29.084228,0.699072,88.8,463.0760000000001,562.7592000000001,1368.6912,1148.9208,6.7292,9.4908,220.438,2160.964,8367.516,1.0268000000000002,41.4128,207.2776,2287.4884,8033.201999999999,9.71736,0.0208,335.2,2160.72,95.7804,16.682799999999997,9.98728,10.931510447422168,0.2014267950563347,18.330302779823363,20.41755188557139,30.33327778200041,92.12143689717394,93.4789323377198,2.5971136542965025,3.8325860720928366,102.2260563652927,163.73841363589673,292.6351258108524,0.0891496868568065,3.1757433775417057,96.45671707558785,164.84533518018236,94.8597878889329,0.8044832528814174,0.0027688746209726,23.9165214862028,163.94219509733705,6.905941572298448,6.940836597029689,4.156603625357286
73,185,54,29.284268,0.695872,87.2,461.93000000000006,559.9196,1359.8204,1141.0415999999998,6.6372,9.3056,214.0304,2144.6288,8339.336800000001,1.0216,41.1148,201.2488,2273.0996,8025.8616,9.785076,0.0208,332.96,2144.36,95.1776,16.272,9.742864,10.803408516903358,0.2020459529414038,19.043809142780937,19.559835122004475,29.276785097866647,91.403531545559,92.42386725840896,2.5405273730730262,3.733306264782823,99.72540772374244,167.12614602748434,289.76393779707433,0.0903087297367572,3.2279793989429364,94.11659184755896,171.25923781604695,98.6768012114972,0.8338745205764873,0.0027688746209726,23.728463919942225,167.34143738675925,7.174755094542714,6.765528434645738,4.05546339161548
73,192,47,27.404080000000004,0.649088,85.6,464.9156,562.4248000000001,1364.7144,1148.8275999999998,7.1376,10.0008,230.6228,2138.1216,8354.3564,1.0288000000000002,41.1304,216.9236,2258.736,8023.3568,9.81124,0.0212,333.92,2137.8,94.5748,17.3952,10.41612,12.627035795400808,0.2644162900301971,19.59591794226543,23.734825692780348,35.593170590250416,108.35970857442048,114.14613850528042,3.204100601833012,4.809831875093626,130.87577473568845,179.4787901043835,343.78248603925914,0.1110300259689543,3.676775625463159,123.40297669559408,176.2292378787735,105.72075220914132,0.9067535428659764,0.0033166247903553,28.01921959417618,179.6967352699171,7.382762084748497,8.731065284373953,5.241062059831004
73,195,44,27.004112,0.631084,85.6,464.83,562.326,1365.0279999999998,1151.0236,7.184399999999999,10.074,232.982,2137.9312,8358.0048,1.0364,41.186800000000005,219.1188,2258.7532,8026.9588,9.791984,0.0216,334.2,2137.6,94.5748,17.5412,10.51826,13.023280429750924,0.2758735212617066,19.59591794226543,23.63978708307951,35.45058838251725,109.423029949519,116.72704556214322,3.246032295998712,4.88207094035581,133.34251338189182,179.26810353304168,346.9132377257077,0.1200999583680194,3.733063665855879,125.74069744650431,176.24240808046173,108.57826065101612,0.9262860895713232,0.0037416573867739,28.26363977504195,179.48351827767732,7.382762084748495,8.913691865140205,5.348832287362667
73,196,43,27.283832000000004,0.631084,85.6,464.65240000000006,562.1088,1364.3688,1150.9588,7.1216,9.9828,230.7312,2137.5,8357.710799999999,1.0364,41.1884,217.06160000000003,2258.7604,8028.458800000001,9.79118,0.0216,334.08,2137.16,94.5748,17.3604,10.425468,13.274996791673184,0.2758735212617066,19.59591794226543,23.776508939146908,35.51188290793191,109.43004806420096,116.73496831569648,3.295195593587731,4.943340233755579,134.48756402607145,179.0675356534512,346.9160827553738,0.1200999583680194,3.733502243202754,126.78489558040158,176.24792155937615,109.5665833454708,0.9266863888788556,0.0037416573867739,28.26647012510288,179.27880521690233,7.382762084748498,9.012674630763057,5.400651984152777
75,116,115,18.442288,0.4561039999999999,88.8,481.72280000000006,586.3508,1428.888,1222.8375999999998,9.3596,13.4016,323.7388,2205.3604,8545.4876,1.112,42.8736,304.6452,2287.3132,8040.0668,9.434228,0.024,350.72,2205.28,95.7804,23.682399999999998,14.199559999999998,14.601061087706375,0.3344411488837261,18.330302779823366,27.90723136870918,44.60113852433215,132.22114581261198,145.5621871480823,3.8420876269722593,5.967578850198239,167.5890487253468,194.12131579418747,424.6597399122421,0.1535143858622594,4.287550660536464,158.22325003298346,164.91840949188574,110.03271538956037,1.000407536340399,0.0049999999999999,35.16807264172055,194.22785588066404,6.905941572298448,11.16080690033954,6.666057384178948
75,123,108,20.802112,0.4973959999999999,92.0,478.7352,585.384,1432.1368,1222.6192,8.906799999999999,12.838,312.7628,2225.2524,8553.1484,1.1088,43.16480000000001,294.4628,2316.0912,8053.9336,9.338476,0.0236,351.08,2225.2,96.986,22.840800000000005,13.696804,16.07829062036032,0.3529575818234631,16.32993161855452,29.873372636290423,43.84656086855615,125.11315617338838,139.76259126103807,4.141186142479793,6.295740623628009,171.66057780107815,172.4452401797935,399.1199640634378,0.1457257698555749,3.886484186682526,161.93586375784702,146.90674335895315,97.07329785957276,0.8909454632954064,0.0048989794855663,33.24895988348107,172.5318811118687,6.152301737290415,11.503461406608594,6.898618411590348
75,126,105,18.122088,0.430964,93.6,482.6568,591.6772,1451.4652,1246.2263999999998,9.5208,13.806400000000002,340.4292,2248.2544,8615.581199999999,1.14,43.77879999999999,320.6024,2330.5036,8069.376799999999,9.18998,0.0248,356.28,2248.2,97.5888,24.6928,14.817844,16.102533495496914,0.3579249640636986,14.966629547095764,29.78091946756064,43.324349920108425,123.25796137640228,139.5871813264623,4.140222337024909,6.301332451685649,171.9111492874541,163.12090140649255,392.5062705690189,0.1486606874731851,3.765682009941892,162.18173631454314,134.6545260063693,92.35484848849752,0.8608170619630321,0.0050990195135927,32.7865826215542,163.18828593580693,5.638677681868324,11.497337923768846,6.906332250676427
75,135,96,20.202384,0.490912,96.8,479.6324,590.5744,1452.5736000000002,1243.9036,8.9484,13.050800000000002,323.8592,2268.3752000000004,8621.6612,1.1364,44.01040000000001,305.0132,2359.2976,8082.005599999999,9.115504,0.0248,356.64,2268.36,98.7944,23.568,14.131163999999998,15.470949547530472,0.337711735212148,11.075498483890769,27.38779355235952,37.56505691020135,102.3524129694394,118.53664904014563,3.799805565201111,5.706866419790578,152.5056003048194,124.31799846629876,325.6732590127719,0.1330689044568014,2.9808227052275345,143.84080142991417,99.63366287221066,68.3026904106517,0.6643830643787763,0.0050990195135927,27.408757724493828,124.35161170380272,4.172694053805845,10.263703441415936,6.208092104186814
75,138,93,23.042592,0.538244,96.8,475.9308,585.9456,1440.0344,1229.4216,8.3568,12.177200000000004,301.1908,2259.368,8584.7752,1.1172,43.7468,283.6188,2359.2804,8079.3244,9.174168,0.024,353.64,2259.36,98.7944,21.9456,13.168367999999996,16.509291063542577,0.3422432067502096,11.075498483890769,28.989142783692877,39.070968557229286,104.87861444228434,120.72773782634484,4.066947790829548,6.077520409947905,160.92155156369412,124.3789433210729,331.74903808099685,0.1310699558759876,2.9815470257345704,151.795534967271,99.6284915941887,66.92392914595894,0.6536215034457376,0.005,28.01321116901809,124.40487664610797,4.172694053805845,10.87528508438591,6.57933922699942
75,161,70,28.122928,0.6365519999999999,96.8,464.5052,571.6988,1406.086,1189.7156,6.9252,10.056400000000002,246.3912,2232.1168,8476.1964,1.0868,42.988,231.8824,2359.2732,8077.424400000001,9.28478,0.0228,344.52,2232.12,98.7944,18.2588,10.956616000000002,14.264302234410206,0.280891772040407,11.075498483890769,22.85759048252169,30.485701746884565,86.38591976319594,100.4915572772161,3.1675557348424563,4.6987328788373,123.740783000863,110.17019007426646,269.1369267349492,0.1174989361653968,2.53177967709146,116.89232560637446,99.63987984737835,64.24266184294258,0.5974458511028427,0.0045825756949558,22.373943178021467,110.23849902219582,4.172694053805845,8.500551609552561,5.124559145484289
75,165,66,25.762788,0.584948,96.8,467.544,575.4992000000001,1417.07,1204.1260000000002,7.4632,10.8568,267.5156,2239.4164,8509.768399999999,1.1056,43.2308,251.8536,2359.2896,8081.499600000001,9.228924,0.0236,347.4,2239.4,98.7944,19.7148,11.832852,15.081529626370797,0.3119406635884459,11.07549848389077,24.663280567137317,32.8982835063878,93.1939224145008,110.45421144075948,3.438291387690501,5.125958219364128,136.05186995162296,114.1420159961557,293.0093442434901,0.128,2.740562472680867,128.41165883205466,99.64481135011494,66.47775307574709,0.6282073597945189,0.0048989794855663,24.399453545793463,114.20267072183556,4.172694053805845,9.267557714953815,5.59220831932848
75,177,54,24.282316,0.5571719999999999,93.6,469.9544,575.69,1413.8095999999998,1204.346,7.815600000000001,11.2752,274.4216,2218.0284,8497.490800000001,1.1004,42.91400000000001,258.34959999999995,2330.5296000000003,8066.620400000001,9.35306,0.0236,346.8,2217.96,97.5888,20.2292,12.153576,15.097814339380388,0.317281727491515,14.966629547095764,25.67331641348009,36.20263215568725,106.82505216786303,120.15413656355462,3.5723394295615303,5.371706060461612,144.96476527878536,148.04475462620528,335.51304907459775,0.1365186189987773,3.335119937873299,136.77291543162585,134.6293685605039,88.10272491434839,0.8003231498380305,0.0048989794855663,27.58169682960061,148.14392776395977,5.638677681868327,9.762732250758496,5.896423068287531
76,105,139,24.322731999999995,0.5396119999999999,90.4,470.4696,573.0472,1395.4704000000004,1185.6868000000002,7.752800000000001,11.08,266.7908,2192.0116,8459.5024,1.0944,42.1804,251.1536,2301.6588,8050.1376,9.423148,0.0236,342.2,2192.0,96.3832,19.8028,11.882127999999998,15.599400993540318,0.3064267970222796,17.435595774162692,25.56538536771936,37.92600202148038,113.2752312393726,124.99584892174084,3.684643266314936,5.553944544195593,151.1109790551302,169.82269260123437,360.89747139688666,0.1420704050814243,3.691635229362005,142.42042500053614,156.83078246207492,103.6185610094382,0.9034518517515658,0.0048989794855663,29.32007276025533,169.9779397451328,6.5688607079157935,10.319596455288355,6.185427045720719
76,121,123,28.802596,0.648292,90.4,463.2548000000001,563.9432,1373.194,1152.5068,6.7104,9.5272,225.48200000000008,2174.72,8382.907200000001,1.0552,41.5868,212.15960000000004,2301.6672,8040.026800000001,9.53922,0.022,335.68,2174.72,96.3832,16.976,10.188816,13.3918219967287,0.2506568070755975,17.435595774162692,21.418746485263785,31.24148426905056,94.23710026665012,100.80210644789788,3.00479544506222,4.44346291383946,118.93695921229308,157.4975163560789,301.5401600605356,0.1160861748874516,3.2693280655204973,111.8263728762883,156.81935277360807,97.71881428022613,0.8157312935846787,0.0040824829046386,24.21900080515297,157.6667159971734,6.5688607079157935,8.194213913894771,4.901664982404788
76,163,81,20.762412,0.526488,90.4,477.508,582.17,1417.352,1205.1692,8.7832,12.5892,303.864,2208.9396,8517.706,1.0948,42.5332,285.94800000000004,2301.6956,8042.0776,9.423768,0.0232,347.96,2208.88,96.3832,22.3628,13.43862,13.736858702359868,0.321183952120899,17.435595774162692,26.62771300731625,40.88302765207097,121.73315906796584,134.61290709908417,3.539958474332714,5.449101546738386,151.98999621685633,178.86051055874057,387.3200486785231,0.1409231469040247,3.89301053170936,143.20048670191966,156.84137214821013,101.81492389298012,0.911856935379668,0.0047609522856952,31.809956512597328,179.0040316119537,6.568860707915791,10.091203892499646,6.071900380235169
76,171,73,18.242468,0.45818,92.0,483.5296,591.216,1443.3243999999995,1236.8144000000002,9.5528,13.791200000000002,337.3492,2236.7788,8597.9912,1.1224,43.3168,317.6396,2316.0928,8055.9688,9.286468,0.024,355.0,2236.72,96.986,24.544,14.753963999999998,15.24136003745838,0.35395,16.32993161855452,29.09550902917262,43.86041742467421,128.35570283655755,144.17175711860722,4.000282823334703,6.138997828093224,169.78922857766918,176.30776791640994,406.0494684181556,0.1481350734971296,3.987386069427773,160.0369316355863,146.89938108333428,99.19655833747456,0.9022609257304672,0.0049999999999999,33.51865152418874,176.4243274986002,6.152301737290414,11.277465362394157,6.792858025583437
76,176,68,20.402508,0.50366,95.2,481.0272,590.7752,1447.6847999999998,1236.4764,9.0908,13.208799999999998,325.7596,2257.9376,8610.3096,1.12,43.63400000000001,306.6028,2344.8692,8069.788399999999,9.19742,0.0236,355.72,2257.92,98.1916,23.6688,14.214652,16.029138559482853,0.3561329983306798,13.2664991614216,29.63133540133933,41.49346385476472,117.25581379047551,132.37647335912828,4.104048732654133,6.190564271534542,166.89177420012845,146.3796242446332,366.3173121247936,0.1371130920080208,3.4450810343638265,157.26899306390098,119.336648915299,81.5984520216734,0.7504707600344378,0.0048989794855663,30.34594975720264,146.44735117668287,4.998153559065586,11.201428227388387,6.7493224013056805
76,180,64,19.402676,0.480008,95.2,482.6116,592.822,1453.2892,1244.4232000000002,9.2924,13.508,333.7336,2261.78,8627.704,1.1296,43.802400000000006,314.1256,2344.8808000000004,8072.5188,9.174904,0.024,357.0,2261.76,98.1916,24.2196,14.536852,15.859257645175788,0.3523763576537638,13.2664991614216,28.922483278584483,40.86933773217602,116.14042172158092,131.2880268633308,4.042615984730678,6.109208213835897,165.06072132400246,146.6840069389525,363.46659550775786,0.1382172203453679,3.4343246303555324,155.63004307973446,119.34102504028807,82.61431858945521,0.7582808942381882,0.0049999999999999,30.15653605218389,146.75185404848096,4.998153559065585,11.082091589587227,6.677831034295491
76,196,48,22.562456,0.540988,98.4,477.2544,589.0,1449.0092000000004,1236.7616,8.5116,12.4536,309.8112,2276.1488,8614.409999999998,1.1232,43.9744,291.7092,2373.6732,8085.8256,9.102832,0.0236,356.2,2276.16,99.3972,22.546,13.521508,16.23281123627595,0.3433521628979009,7.999999999999997,28.812373944771245,37.59225485389245,98.24645124719096,116.75798897291784,4.000745430541664,5.960414471047015,156.8705117636836,101.8782957470988,311.98649595508675,0.1259206099095775,2.6405903380368065,148.01768458307046,71.96532502532035,53.725170860593856,0.5366900003105455,0.0048989794855663,26.12629582113265,101.86906628936316,3.014,10.661767364435098,6.410517832237372
77,103,82,23.361788,0.5376,90.4,473.28,576.788,1408.0011999999997,1196.7904,8.159600000000001,11.679999999999998,281.2488,2198.6092000000003,8478.3456,1.09,42.4784,264.886,2301.6396000000004,8041.460399999999,9.447456,0.0232,344.96,2198.6,96.3832,20.74,12.437052,15.818957253411702,0.3296229816017081,17.435595774162692,28.22230279406695,41.68580313887851,120.21344060739078,135.31587679327706,3.960186738021327,5.995746408913573,163.12713243357155,175.41267694401867,385.2378068271598,0.1424195679439217,3.892961255051651,153.87911500048776,156.85230400177954,102.71947723776634,0.9036835485389784,0.0047609522856952,32.08384848071274,175.51376964025738,6.568860707915791,10.974075891238709,6.565137103742262
77,107,78,25.442272000000003,0.597316,90.4,471.6892,574.8604,1401.6959999999997,1184.8348,7.8016,11.143200000000002,266.2688,2194.732,8456.7688,1.0656,42.2768,250.6664,2301.6324,8034.6516,9.518224,0.022,343.16,2194.72,96.3832,19.7012,11.806812,15.455130508710258,0.317309580273482,17.435595774162692,28.68500681540793,41.77738487906267,117.79366235781394,130.6845008063313,3.96531070661556,5.969597780978771,160.83185594278268,173.95953645891333,378.1775035099259,0.127576121067646,3.7955727718839305,151.67688268377177,156.84816751346932,98.63189881574824,0.8601236995727226,0.0040824829046386,31.536592502467144,174.0554317834791,6.5688607079157935,10.827144252602654,6.476166209669627
77,109,76,24.162372,0.573824,90.4,473.4512,577.1072,1407.3704,1191.9332000000002,8.066,11.534799999999995,276.5036,2199.0148,8474.9264,1.0752000000000002,42.4172,260.2976,2301.6444,8036.5068,9.490392,0.0224,344.72,2199.0,96.3832,20.418000000000003,12.234024,15.35115118608156,0.3203822616292398,17.435595774162692,28.327974000976475,41.81497982382231,119.50338501063474,132.40192199385424,3.9150670492342794,5.918773887667389,160.49830691941892,175.71228642585012,382.24946409249554,0.1329197753032507,3.8444099243793786,151.40724212863796,156.8569640118028,99.55397081985228,0.87971749391495,0.0043588989435406,31.82179546579147,175.80481601291055,6.5688607079157935,10.790072597840418,6.461555061559614
77,122,63,25.242644,0.5834040000000001,93.6,470.9552000000001,576.8136,1412.9672,1196.864,7.760400000000001,11.1904,271.6372,2220.2196,8491.912,1.0876,42.8324,255.856,2330.4352,8055.824,9.357632,0.0228,346.16,2220.24,97.5888,20.0368,12.00614,15.626561668173627,0.3203425165350362,14.966629547095764,27.67276671506964,38.87382076239312,109.86284178162032,123.37950930631337,3.8452735923468433,5.762454974516792,154.28632380307295,150.95420333332885,346.88067699858993,0.1302970964117518,3.398361467923426,145.41658238775014,134.64190646303248,87.27045037315509,0.7741622971100225,0.0045825756949558,28.546278216257896,151.0221506932013,5.638677681868325,10.46801108138504,6.258093928931822
77,147,38,24.56266,0.5828840000000001,95.2,471.4936,578.9975999999999,1422.2879999999998,1209.856,7.7888,11.2768,275.384,2235.3256,8520.2788,1.0996,43.18600000000001,259.358,2344.844,8064.9636,9.304504,0.0236,348.64,2235.36,98.1916,20.3148,12.172456,14.460599001712664,0.2931198754775936,13.2664991614216,24.550408835699653,34.48722399672087,96.76225663105078,110.693708079246,3.358952366438083,5.0278969427253255,134.40631219676158,134.1375327192207,307.40010117543324,0.1252490851596662,2.984049262327953,126.56236084766012,119.35360097905158,78.14162553125361,0.7035303265673768,0.0048989794855663,25.993396597341157,134.19043681773053,4.998153559065584,9.161878500977116,5.489912137584716
77,156,29,22.482864,0.55642,93.6,477.5052,585.2692000000001,1433.8212000000003,1222.342,8.5144,12.2964,298.99159999999995,2236.0268,8555.341999999999,1.0956,43.3464,281.5596,2330.4672,8053.790400000001,9.367828,0.024,352.0,2236.0,97.5888,21.878,13.113996,15.139647584457396,0.3238428361103577,14.966629547095764,27.89383072771945,40.38493385740116,113.58817578281052,128.12037058303156,3.8341775302316567,5.790627398362518,156.1382969966049,156.97290858934863,361.0759062394866,0.1304185569618066,3.506043449055739,147.194346881937,134.6550571373636,86.14189938119543,0.7874492039278893,0.0049999999999999,30.4138126514911,157.01910711757344,5.638677681868326,10.48652667314906,6.291871657840244
77,159,26,21.803028,0.5477639999999999,92.0,478.2068,584.7652,1430.7335999999998,1219.4704,8.639999999999999,12.4288,300.416,2224.162,8542.5152,1.0924,43.1344,282.922,2316.0788,8045.418000000001,9.433864,0.024,351.16,2224.12,96.986,22.0132,13.196944,14.598786633613312,0.318903087264245,16.32993161855452,27.255459807776724,40.92395703415462,117.29059740945418,130.97636983059195,3.7269938735304255,5.670592502846006,154.77242443880846,169.58092031043276,374.70343054118575,0.1333004126025122,3.7148116596493375,145.89062272812464,146.92494434007222,93.23555133817426,0.8499319702580121,0.005,31.384284814749776,169.63891063078657,6.152301737290414,10.358827845530271,6.2131922004768745
77,165,20,23.883740000000003,0.591348,92.0,474.0752,579.6220000000001,1419.0004,1204.7736,8.047600000000001,11.5492,277.4328,2214.3472,8501.5224,1.08,42.892,261.30240000000003,2316.0756,8043.030400000001,9.48428,0.024,347.84,2214.32,96.986,20.4556,12.264863999999998,13.849498249966798,0.2864475462744735,16.32993161855452,25.28801974585329,37.83056039764677,109.651554764779,120.27625748944249,3.409451666568492,5.156613003383778,139.78933246496317,163.70535883918603,347.828459771959,0.1240631559596428,3.523597829870297,131.86548832301295,146.9284365793996,91.40964156294817,0.811964680574223,0.005,29.10853254059137,163.76958407062853,6.152301737290414,9.403551669449156,5.648887123133193
77,177,8,19.843396,0.514728,95.2,479.8976,589.9552,1452.4796,1245.3944,8.9168,12.941200000000002,317.43600000000004,2255.7032,8601.4444,1.1248,43.926,298.9472,2344.9496,8066.603599999999,9.259256,0.026,356.6,2255.64,98.1916,23.1416,13.876112,13.073756479090722,0.2998903598539528,13.2664991614216,23.4536371166606,34.71510779665438,100.1703689337986,113.95150891497664,3.147690581998173,4.787557936986246,130.69114758977878,139.28243188212937,316.1295674782731,0.1294900253558808,3.120810525061292,123.36138207586144,119.39845565304992,79.34544829835339,0.7267492925578485,0.0049999999999999,26.587904518157625,139.30089734097191,4.998153559065585,8.803384614264374,5.262736281102572
78,111,50,23.402240000000003,0.5586599999999999,95.2,473.73320000000007,581.8276000000001,1426.4468000000002,1215.0668,8.251600000000002,11.9672,293.538,2240.5436,8546.0408,1.102,43.2832,276.35360000000003,2344.9208000000003,8071.6884,9.267664,0.0232,350.08,2240.48,98.1916,21.4664,12.888023999999998,15.621009091311398,0.3408892366541757,13.2664991614216,28.69336243221881,39.47215762196607,111.27684274367245,125.5399170821775,3.907836869676112,5.868406598046867,157.2720746562042,140.12376826339394,347.000937978079,0.1331665623695878,3.244670912948389,148.1973090702617,119.32217902664478,78.24805160939579,0.7247833353722568,0.0047609522856952,28.766183850718424,140.2281236652144,4.998153559065585,10.616115454031824,6.369378800903585
